model,task_id,outcome_category,failure_type,success,sloc,raw_lines,char_count,valid_syntax,ast_nodes,ast_depth,num_loops,num_conditionals,num_functions,num_assignments,cyclomatic_complexity
chigwell/grok-4.6,40f6cd08,both_correct,none,True,103,133,4550,True,1255,16,23,11,1,48,40
chigwell/grok-4.6,414297c0,both_correct,none,True,52,67,2110,True,546,14,11,10,1,23,25
chigwell/grok-4.6,423a55dc,both_correct,none,True,13,17,456,True,191,10,1,2,1,7,4
deepseek,00576224,both_correct,none,True,4,4,204,True,66,8,0,0,1,2,1
deepseek,009d5c81,both_correct,none,True,38,45,1236,True,444,14,5,8,1,18,14
deepseek,00dbd492,both_correct,none,True,51,62,2121,True,576,14,8,11,1,21,23
deepseek,03560426,both_correct,none,True,65,77,2407,True,680,15,8,10,1,33,23
deepseek,05a7bcf2,both_failed,spurious_overfitting,False,77,102,3016,True,620,11,15,16,1,34,33
deepseek,0607ce86,semantic_recovery,none,True,114,137,4401,True,1185,14,16,17,5,59,40
deepseek,0692e18c,both_correct,none,True,17,21,493,True,174,11,2,2,1,10,6
deepseek,070dd51e,both_correct,none,True,23,29,882,True,260,12,6,5,1,9,12
deepseek,08573cc6,both_correct,none,True,31,38,869,True,312,10,4,3,1,20,9
deepseek,0934a4d8,both_failed,spurious_overfitting,False,42,52,1426,True,407,11,6,9,2,17,17
deepseek,09c534e7,both_correct,none,True,43,48,1768,True,446,17,7,8,1,17,21
deepseek,0a1d4ef5,both_correct,none,True,52,65,1838,True,590,14,6,10,1,24,21
deepseek,0a2355a6,both_correct,none,True,52,67,2340,True,681,16,10,8,1,26,26
deepseek,0b17323b,both_correct,none,True,25,32,596,True,224,10,3,4,1,10,10
deepseek,0bb8deee,semantic_recovery,none,True,69,83,2205,True,751,12,8,6,3,33,20
deepseek,0becf7df,both_correct,none,True,19,24,532,True,221,10,2,2,1,12,8
deepseek,0c786b71,both_correct,none,True,10,13,311,True,131,9,0,1,1,6,2
deepseek,0c9aba6e,both_correct,none,True,18,22,532,True,154,11,3,2,1,6,7
deepseek,0d87d2a6,both_failed,spurious_overfitting,False,43,53,1609,True,495,14,11,4,1,19,19
deepseek,0e671a1a,both_correct,none,True,30,39,1009,True,326,12,4,7,2,12,12
deepseek,0f63c0b9,both_correct,none,True,29,37,916,True,355,12,6,4,1,13,14
deepseek,103eff5b,both_correct,none,True,55,68,2064,True,566,14,12,11,1,27,25
deepseek,11e1fe23,both_failed,spurious_overfitting,False,56,71,1475,True,534,12,4,10,1,30,19
deepseek,12422b43,both_correct,none,True,22,28,611,True,189,9,3,4,1,10,9
deepseek,12997ef3,both_correct,none,True,49,63,1670,True,576,14,10,7,1,21,19
deepseek,12eac192,both_correct,none,True,29,34,1092,True,324,14,5,3,1,12,11
deepseek,136b0064,semantic_recovery,none,True,80,107,2878,True,713,12,10,16,4,31,28
deepseek,13713586,both_correct,none,True,83,93,2767,True,807,14,15,16,1,42,36
deepseek,137f0df0,semantic_recovery,none,True,52,65,1734,True,475,10,11,5,2,22,17
deepseek,140c817e,both_correct,none,True,27,34,773,True,302,10,10,2,1,12,14
deepseek,14754a24,both_failed,representation_ceiling,False,63,75,2222,True,594,13,11,11,4,22,28
deepseek,15113be4,both_correct,none,True,64,81,2395,True,554,13,14,13,1,20,31
deepseek,15663ba9,semantic_recovery,none,True,118,143,4761,True,1306,14,17,18,1,64,40
deepseek,15696249,both_correct,none,True,26,30,809,True,289,12,5,5,1,12,11
deepseek,16b78196,both_failed,spurious_overfitting,False,137,171,5866,True,1356,15,28,20,3,54,52
deepseek,17b80ad2,both_correct,none,True,18,21,449,True,145,11,3,3,1,8,7
deepseek,17cae0c1,both_correct,none,True,18,21,604,True,232,13,3,0,1,7,4
deepseek,18419cfa,both_correct,none,True,41,54,1843,True,624,15,6,7,1,22,21
deepseek,184a9768,both_failed,representation_ceiling,False,186,212,7703,True,1815,15,32,22,4,74,61
deepseek,195ba7dc,both_correct,none,True,17,20,468,True,162,11,3,1,1,8,6
deepseek,1990f7a8,both_correct,none,True,52,65,1969,True,626,16,9,4,1,25,18
deepseek,19bb5feb,both_correct,none,True,35,46,1123,True,347,12,4,8,1,17,15
deepseek,1a2e2828,both_correct,none,True,12,15,367,True,144,12,2,2,1,4,7
deepseek,1a6449f1,both_correct,none,True,47,57,1741,True,363,13,8,12,1,14,21
deepseek,1acc24af,both_failed,spurious_overfitting,False,76,88,2887,True,698,15,12,15,3,35,32
deepseek,1c02dbbe,both_correct,none,True,36,46,1374,True,472,11,7,4,1,20,14
deepseek,1c0d0a4b,both_correct,none,True,37,45,1416,True,413,13,11,6,1,14,21
deepseek,1c56ad9f,both_correct,none,True,18,23,573,True,216,11,2,3,1,10,6
deepseek,1d0a4b61,both_correct,none,True,65,76,2260,True,587,14,12,15,1,26,32
deepseek,1d398264,both_correct,none,True,29,38,846,True,323,12,4,3,1,17,10
deepseek,1da012fc,both_failed,spurious_overfitting,False,69,86,2518,True,738,15,12,14,1,27,33
deepseek,1e81d6f9,semantic_recovery,none,True,8,8,245,True,98,11,2,1,1,3,5
deepseek,1e97544e,both_correct,none,True,39,47,1039,True,338,13,7,6,1,16,14
deepseek,2037f2c7,semantic_recovery,none,True,64,85,2751,True,846,15,10,15,1,36,29
deepseek,2072aba6,both_correct,none,True,12,14,386,True,169,12,2,1,1,7,4
deepseek,20818e16,both_correct,none,True,58,78,2378,True,658,15,11,11,1,29,26
deepseek,20981f0e,both_correct,none,True,73,90,2914,True,861,15,10,11,2,40,26
deepseek,212895b5,both_failed,representation_ceiling,False,0,0,0,False,0,0,0,0,0,0,0
deepseek,21f83797,both_correct,none,True,25,33,710,True,281,10,7,3,1,12,13
deepseek,22a4bbc2,both_correct,none,True,31,40,1234,True,275,11,6,6,1,9,14
deepseek,25094a63,both_failed,spurious_overfitting,False,41,50,1489,True,502,14,12,6,2,16,20
deepseek,2546ccf6,semantic_recovery,none,True,89,124,4215,True,1101,16,13,17,1,46,36
deepseek,256b0a75,semantic_recovery,none,True,91,115,3609,True,985,16,20,20,1,33,54
deepseek,2685904e,both_correct,none,True,32,48,1219,True,265,11,6,7,1,13,14
deepseek,2697da3f,both_correct,none,True,45,55,1402,True,605,12,2,3,5,21,6
deepseek,2753e76c,both_correct,none,True,30,40,1169,True,392,14,5,4,1,16,13
deepseek,27a77e38,both_correct,none,True,19,23,503,True,173,11,3,3,1,9,8
deepseek,27f8ce4f,both_correct,none,True,18,23,526,True,192,14,6,1,1,9,8
deepseek,281123b4,both_correct,none,True,35,43,1197,True,245,11,7,2,1,14,10
deepseek,292dd178,semantic_recovery,none,True,68,85,3029,True,790,15,10,15,1,30,31
deepseek,29700607,both_correct,none,True,33,41,1088,True,315,12,9,5,1,13,16
deepseek,2a5f8217,both_correct,none,True,44,51,1772,True,495,14,7,5,1,18,16
deepseek,2b01abd0,both_correct,none,True,42,53,1395,True,400,12,6,9,1,20,17
deepseek,2c0b0aff,both_correct,none,True,49,62,2115,True,569,15,4,9,1,28,18
deepseek,2c737e39,both_correct,none,True,50,59,1489,True,494,12,7,8,2,22,18
deepseek,2f0c5170,both_correct,none,True,84,108,2947,True,876,14,11,11,1,39,29
deepseek,310f3251,both_correct,none,True,22,27,632,True,230,11,4,4,1,10,9
deepseek,3194b014,both_correct,none,True,29,34,1098,True,333,15,4,4,1,18,12
deepseek,319f2597,both_correct,none,True,40,43,1270,True,340,14,8,8,1,14,20
deepseek,31adaf00,both_failed,spurious_overfitting,False,32,49,1669,True,469,13,7,6,2,14,18
deepseek,31d5ba1a,both_correct,none,True,15,15,379,True,126,11,2,1,1,6,4
deepseek,32e9702f,both_correct,none,True,14,16,345,True,115,11,2,3,1,6,6
deepseek,332efdb3,both_correct,none,True,13,13,360,True,113,10,2,1,1,4,5
deepseek,3391f8c0,semantic_recovery,none,True,56,71,1991,True,584,14,9,6,1,25,19
deepseek,33b52de3,both_correct,none,True,59,73,2342,True,744,15,9,9,1,33,23
deepseek,3490cc26,both_correct,none,True,92,108,3201,True,909,14,15,15,3,38,35
deepseek,34b99a2b,both_correct,none,True,11,13,317,True,98,11,2,0,1,5,3
deepseek,351d6448,both_failed,spurious_overfitting,False,82,107,3169,True,810,12,6,18,3,33,27
deepseek,358ba94e,both_correct,none,True,43,50,1606,True,471,13,5,8,1,19,17
deepseek,37d3e8b2,both_correct,none,True,55,73,2482,True,706,16,10,10,1,29,29
deepseek,3979b1a8,both_correct,none,True,33,44,1037,True,348,11,6,1,1,16,9
deepseek,3a301edc,semantic_recovery,none,True,53,70,2108,True,618,11,9,8,1,32,18
deepseek,3b4c2228,both_correct,none,True,13,16,415,True,172,12,3,1,1,6,6
deepseek,3d31c5b3,both_correct,none,True,23,27,622,True,212,12,3,1,1,9,5
deepseek,3ed85e70,both_failed,representation_ceiling,False,155,181,6608,True,1506,16,25,29,4,66,64
deepseek,3ee1011a,both_correct,none,True,52,62,1914,True,569,14,7,7,1,21,17
deepseek,3f23242b,both_correct,none,True,35,48,1124,True,346,12,9,9,1,13,19
deepseek,40f6cd08,both_correct,none,True,104,126,4186,True,1082,15,12,14,1,45,30
deepseek,414297c0,both_correct,none,True,97,123,4079,True,1047,16,15,18,1,39,44
deepseek,423a55dc,both_correct,none,True,23,28,569,True,184,11,4,5,1,9,10
gpt-5.6-luna,00576224,both_correct,none,True,15,19,492,True,150,10,2,1,1,8,4
gpt-5.6-luna,009d5c81,both_correct,none,True,47,53,1293,True,414,13,6,7,1,17,14
gpt-5.6-luna,00dbd492,both_correct,none,True,59,73,2219,True,592,13,8,11,1,22,25
gpt-5.6-luna,03560426,both_correct,none,True,52,66,1653,True,506,10,6,10,1,29,18
gpt-5.6-luna,05a7bcf2,both_failed,representation_ceiling,False,102,127,3370,True,899,14,23,18,1,42,46
gpt-5.6-luna,0607ce86,both_correct,none,True,71,84,2298,True,593,13,15,11,1,32,28
gpt-5.6-luna,0692e18c,both_correct,none,True,13,15,469,True,170,15,4,2,1,5,7
gpt-5.6-luna,070dd51e,both_correct,none,True,35,43,1043,True,333,11,6,6,1,18,13
gpt-5.6-luna,08573cc6,semantic_recovery,none,True,39,51,1065,True,331,11,4,4,1,23,10
gpt-5.6-luna,0934a4d8,both_failed,representation_ceiling,False,50,65,1511,True,422,13,7,11,1,19,21
gpt-5.6-luna,09c534e7,both_failed,representation_ceiling,False,38,48,1372,True,375,13,8,6,1,18,16
gpt-5.6-luna,0a1d4ef5,both_failed,representation_ceiling,False,64,78,2343,True,598,13,6,6,1,21,16
gpt-5.6-luna,0a2355a6,both_failed,representation_ceiling,False,83,113,3462,True,800,18,10,16,1,37,37
gpt-5.6-luna,0b17323b,both_correct,none,True,25,33,735,True,301,10,4,4,1,13,12
gpt-5.6-luna,0bb8deee,both_correct,none,True,81,94,2604,True,721,12,12,10,2,36,26
gpt-5.6-luna,0becf7df,both_correct,none,True,20,24,529,True,182,10,2,2,1,8,6
gpt-5.6-luna,0c786b71,both_correct,none,True,7,10,219,True,84,10,2,0,1,1,3
gpt-5.6-luna,0c9aba6e,both_correct,none,True,22,25,629,True,181,11,4,3,1,8,9
gpt-5.6-luna,0d87d2a6,both_failed,spurious_overfitting,False,67,83,2204,True,579,13,13,9,1,23,25
gpt-5.6-luna,0e671a1a,semantic_recovery,none,True,31,42,1145,True,380,10,5,3,3,15,10
gpt-5.6-luna,0f63c0b9,both_correct,none,True,30,38,1132,True,294,10,5,4,1,15,11
gpt-5.6-luna,103eff5b,semantic_recovery,none,True,46,59,1736,True,538,12,7,3,1,27,12
gpt-5.6-luna,11e1fe23,both_failed,spurious_overfitting,False,21,27,830,True,298,10,3,1,1,14,5
gpt-5.6-luna,12422b43,both_correct,none,True,16,22,585,True,187,10,3,2,1,6,6
gpt-5.6-luna,12997ef3,both_correct,none,True,55,65,1779,True,516,13,9,13,1,29,24
gpt-5.6-luna,12eac192,semantic_recovery,none,True,31,38,1115,True,321,13,5,3,1,11,11
gpt-5.6-luna,136b0064,both_failed,spurious_overfitting,False,74,82,2513,True,704,13,8,10,1,12,23
gpt-5.6-luna,13713586,both_correct,none,True,94,109,3099,True,699,13,17,14,1,47,38
gpt-5.6-luna,137f0df0,both_correct,none,True,42,50,1325,True,359,11,8,6,1,17,18
gpt-5.6-luna,140c817e,both_correct,none,True,34,42,1058,True,359,10,9,5,1,13,18
gpt-5.6-luna,14754a24,semantic_recovery,none,True,71,90,2287,True,657,13,12,12,1,21,30
gpt-5.6-luna,15113be4,semantic_recovery,none,True,52,64,1791,True,482,14,10,10,1,22,26
gpt-5.6-luna,15663ba9,semantic_recovery,none,True,79,98,3607,True,1018,16,6,14,1,28,39
gpt-5.6-luna,15696249,both_correct,none,True,35,40,1119,True,354,13,10,5,1,13,16
gpt-5.6-luna,16b78196,both_failed,representation_ceiling,False,133,189,5607,True,1379,14,24,17,2,59,49
gpt-5.6-luna,17b80ad2,both_correct,none,True,30,38,1050,True,293,10,7,3,1,14,11
gpt-5.6-luna,17cae0c1,both_correct,none,True,41,45,1005,True,248,12,3,0,1,7,4
gpt-5.6-luna,18419cfa,both_failed,representation_ceiling,False,117,157,4532,True,1016,14,11,11,2,66,29
gpt-5.6-luna,184a9768,both_failed,representation_ceiling,False,154,209,6155,True,1313,14,26,21,6,49,54
gpt-5.6-luna,195ba7dc,both_correct,none,True,13,13,383,True,111,10,2,1,1,4,5
gpt-5.6-luna,1990f7a8,both_failed,spurious_overfitting,False,54,66,1791,True,507,12,8,8,1,27,20
gpt-5.6-luna,19bb5feb,both_correct,none,True,66,81,2281,True,578,13,10,4,1,25,17
gpt-5.6-luna,1a2e2828,both_correct,none,True,24,27,734,True,187,11,4,6,1,8,11
gpt-5.6-luna,1a6449f1,both_correct,none,True,54,68,1967,True,484,14,9,9,1,29,22
gpt-5.6-luna,1acc24af,both_failed,spurious_overfitting,False,80,104,2828,True,670,13,13,12,1,34,29
gpt-5.6-luna,1c02dbbe,both_correct,none,True,68,80,2854,True,820,18,15,19,1,25,48
gpt-5.6-luna,1c0d0a4b,both_correct,none,True,60,66,2077,True,602,15,15,6,1,31,25
gpt-5.6-luna,1c56ad9f,both_correct,none,True,26,32,808,True,232,11,4,5,1,12,10
gpt-5.6-luna,1d0a4b61,both_correct,none,True,56,63,1861,True,460,12,12,12,3,18,27
gpt-5.6-luna,1d398264,both_correct,none,True,38,43,997,True,341,10,4,5,1,18,11
gpt-5.6-luna,1da012fc,both_failed,spurious_overfitting,False,116,142,4127,True,1272,12,16,19,1,50,44
gpt-5.6-luna,1e81d6f9,both_correct,none,True,28,35,969,True,288,11,6,6,1,7,16
gpt-5.6-luna,1e97544e,semantic_recovery,none,True,27,34,837,True,217,12,5,3,1,12,9
gpt-5.6-luna,2037f2c7,both_failed,spurious_overfitting,False,22,26,608,True,181,8,0,3,1,2,7
gpt-5.6-luna,2072aba6,both_correct,none,True,15,15,420,True,114,10,2,1,1,3,4
gpt-5.6-luna,20818e16,both_correct,none,True,51,62,1702,True,416,11,11,9,1,26,21
gpt-5.6-luna,20981f0e,semantic_recovery,none,True,54,69,1958,True,611,12,11,7,1,26,22
gpt-5.6-luna,212895b5,both_failed,representation_ceiling,False,53,69,1857,True,636,10,4,8,2,23,18
gpt-5.6-luna,21f83797,semantic_recovery,none,True,29,36,915,True,366,11,7,3,1,16,12
gpt-5.6-luna,22a4bbc2,semantic_recovery,none,True,17,23,517,True,170,12,4,2,1,9,8
gpt-5.6-luna,25094a63,both_correct,none,True,23,29,911,True,284,13,7,4,1,9,12
gpt-5.6-luna,2546ccf6,both_failed,spurious_overfitting,False,91,112,3127,True,678,12,10,17,1,48,29
gpt-5.6-luna,256b0a75,semantic_recovery,none,True,60,77,2281,True,704,15,15,15,1,26,38
gpt-5.6-luna,2685904e,both_correct,none,True,42,49,1331,True,309,10,9,8,1,18,19
gpt-5.6-luna,2697da3f,semantic_recovery,none,True,34,44,1130,True,449,11,6,1,2,17,8
gpt-5.6-luna,2753e76c,both_correct,none,True,47,54,1580,True,458,14,8,7,1,21,19
gpt-5.6-luna,27a77e38,both_correct,none,True,24,28,761,True,196,10,5,3,1,12,9
gpt-5.6-luna,27f8ce4f,both_correct,none,True,19,23,704,True,197,14,7,2,1,8,10
gpt-5.6-luna,281123b4,both_correct,none,True,23,26,794,True,230,12,4,2,1,6,7
gpt-5.6-luna,292dd178,both_correct,none,True,67,80,2511,True,676,13,12,12,1,25,27
gpt-5.6-luna,29700607,both_correct,none,True,51,61,1573,True,420,11,7,7,1,24,17
gpt-5.6-luna,2a5f8217,both_correct,none,True,44,52,1581,True,482,13,7,4,1,20,15
gpt-5.6-luna,2b01abd0,both_correct,none,True,58,66,1779,True,454,11,10,13,1,24,27
gpt-5.6-luna,2c0b0aff,both_failed,representation_ceiling,False,50,65,1809,True,586,14,6,8,1,25,18
gpt-5.6-luna,2c737e39,semantic_recovery,none,True,51,67,1663,True,512,10,7,9,1,20,20
gpt-5.6-luna,2f0c5170,both_correct,none,True,64,80,2243,True,713,14,9,8,2,31,24
gpt-5.6-luna,310f3251,both_correct,none,True,19,23,583,True,195,12,5,2,1,8,9
gpt-5.6-luna,3194b014,both_correct,none,True,30,36,1081,True,306,13,4,3,1,12,10
gpt-5.6-luna,319f2597,both_correct,none,True,27,33,825,True,273,12,4,5,1,10,12
gpt-5.6-luna,31adaf00,both_failed,spurious_overfitting,False,41,47,1824,True,421,15,12,11,1,15,27
gpt-5.6-luna,31d5ba1a,both_correct,none,True,12,14,406,True,134,11,2,0,1,6,3
gpt-5.6-luna,32e9702f,both_correct,none,True,9,11,356,True,136,11,2,1,1,4,5
gpt-5.6-luna,332efdb3,both_correct,none,True,7,7,237,True,90,11,0,0,1,2,2
gpt-5.6-luna,3391f8c0,semantic_recovery,none,True,60,78,2229,True,618,13,11,5,1,24,21
gpt-5.6-luna,33b52de3,semantic_recovery,none,True,65,81,2446,True,714,14,11,6,1,26,22
gpt-5.6-luna,3490cc26,both_failed,representation_ceiling,False,112,138,4826,True,1319,14,22,23,3,35,55
gpt-5.6-luna,34b99a2b,both_correct,none,True,10,10,284,True,93,12,1,0,1,3,2
gpt-5.6-luna,351d6448,both_failed,spurious_overfitting,False,54,66,1852,True,533,10,6,11,1,28,23
gpt-5.6-luna,358ba94e,semantic_recovery,none,True,57,69,2019,True,565,13,8,6,1,21,18
gpt-5.6-luna,37d3e8b2,both_failed,representation_ceiling,False,71,89,2727,True,714,17,10,14,1,37,30
gpt-5.6-luna,3979b1a8,both_correct,none,True,18,20,661,True,212,8,0,0,1,5,1
gpt-5.6-luna,3a301edc,both_correct,none,True,50,59,1677,True,509,12,5,5,1,24,13
gpt-5.6-luna,3b4c2228,both_correct,none,True,41,50,1511,True,430,13,5,4,1,15,13
gpt-5.6-luna,3d31c5b3,both_correct,none,True,14,16,440,True,129,13,3,1,1,5,5
gpt-5.6-luna,3ed85e70,both_failed,representation_ceiling,False,121,159,4664,True,1184,13,18,15,2,56,39
gpt-5.6-luna,3ee1011a,both_correct,none,True,50,60,1713,True,508,13,8,3,1,19,14
gpt-5.6-luna,3f23242b,semantic_recovery,none,True,25,32,769,True,272,10,6,1,1,15,8
gpt-5.6-luna,40f6cd08,semantic_recovery,none,True,104,129,3702,True,969,13,15,11,1,42,30
gpt-5.6-luna,414297c0,both_correct,none,True,98,120,3212,True,899,12,16,22,2,41,44
gpt-5.6-luna,423a55dc,both_correct,none,True,19,24,630,True,205,11,4,4,1,8,9
morriszdweck/glm-fast,00576224,both_correct,none,True,13,13,249,True,95,8,0,0,1,4,1
morriszdweck/glm-fast,009d5c81,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,00dbd492,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,03560426,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,05a7bcf2,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,0607ce86,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,0692e18c,both_correct,none,True,15,21,665,True,173,14,6,2,1,5,9
morriszdweck/glm-fast,070dd51e,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,08573cc6,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,0934a4d8,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,09c534e7,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,0a1d4ef5,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,0a2355a6,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,0b17323b,both_correct,none,True,21,29,793,True,261,11,1,3,1,13,7
morriszdweck/glm-fast,0bb8deee,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,0becf7df,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,0c786b71,both_correct,none,True,4,4,128,True,61,9,0,0,1,2,1
morriszdweck/glm-fast,0c9aba6e,semantic_recovery,none,True,27,31,887,True,250,11,4,4,1,11,11
morriszdweck/glm-fast,0d87d2a6,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,0e671a1a,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,0f63c0b9,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,103eff5b,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,11e1fe23,semantic_recovery,none,True,34,34,880,True,338,12,3,9,1,18,16
morriszdweck/glm-fast,12422b43,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,12997ef3,semantic_recovery,none,True,41,41,1484,True,550,14,9,5,1,21,15
morriszdweck/glm-fast,12eac192,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,136b0064,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,13713586,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,137f0df0,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,140c817e,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,14754a24,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,15113be4,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,15663ba9,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,15696249,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,16b78196,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,17b80ad2,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,17cae0c1,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,18419cfa,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,184a9768,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,195ba7dc,both_correct,none,True,21,23,718,True,214,11,4,2,1,9,8
morriszdweck/glm-fast,1990f7a8,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,19bb5feb,both_correct,none,True,24,26,873,True,318,12,3,1,1,17,6
morriszdweck/glm-fast,1a2e2828,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,1a6449f1,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,1acc24af,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,1c02dbbe,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,1c0d0a4b,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,1c56ad9f,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,1d0a4b61,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,1d398264,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,1da012fc,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,1e81d6f9,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,1e97544e,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,2037f2c7,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,2072aba6,semantic_recovery,none,True,16,16,412,True,120,10,2,1,1,8,4
morriszdweck/glm-fast,20818e16,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,20981f0e,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,212895b5,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,21f83797,both_correct,none,True,24,30,789,True,304,11,4,4,1,11,11
morriszdweck/glm-fast,22a4bbc2,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,25094a63,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,2546ccf6,both_failed,representation_ceiling,False,62,75,2386,True,730,12,8,6,4,36,19
morriszdweck/glm-fast,256b0a75,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,2685904e,semantic_recovery,none,True,54,67,1778,True,363,11,9,14,1,23,26
morriszdweck/glm-fast,2697da3f,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,2753e76c,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,27a77e38,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,27f8ce4f,both_correct,none,True,27,37,1134,True,258,14,7,3,1,14,11
morriszdweck/glm-fast,281123b4,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,292dd178,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,29700607,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,2a5f8217,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,2b01abd0,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,2c0b0aff,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,2c737e39,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
morriszdweck/glm-fast,2f0c5170,both_failed,representation_ceiling,False,1,1,67,False,0,0,0,0,0,0,1
